"Bykov_Iyun" "Bykov_Sto_Nochey" "Erofeev_Akimudy" "Erofeev_Apokalipsis" "Sorokin_Istoria" "Sorokin_Manaraga" "Sorokin_Oprichnik" "Sorokin_Salo"
"звезды" 0.00198090408462422 0.00271184602138291 0.00332250749640754 0.00158282946595334 0.00694107031304227 0.0129684865776164 0.0149597582503067 0.0175027600506234
"здорово" 0.00396180816924844 0.00881349956949444 0.00747564186691696 0 0 0 0.0119678066002453 0.00807819694644155
"известно" 0.00297135612693633 0.00542369204276581 0.00415313437050942 0.00474848839786001 0.0312348164086902 0.00778109194656984 0.008975854950184 0.00269273231548052
"каждом" 0.00198090408462422 0.00813553806414872 0.00415313437050942 0.0110798062616734 0.00694107031304227 0.0103747892620931 0.008975854950184 0.00134636615774026
"карловна" 0 0 0.0299025674676679 0 0 0 0 0
"ки" 0 0 0.0299025674676679 0 0 0 0 0
"кухню" 0.00198090408462422 0 0.00913689561512073 0.00791414732976669 0.0104116054695634 0.0311243677862793 0.00598390330012267 0.00134636615774026
"лучшее" 0.00693316429618478 0.0135592301069145 0.00498376124461131 0.00316565893190668 0 0 0.00299195165006134 0
"любили" 0.008914068380809 0.00610165354811154 0.00664501499281508 0.00633131786381335 0.00347053515652114 0.00518739463104656 0.00299195165006134 0.00269273231548052
"молодая" 0.00297135612693633 0.000677961505345726 0.00747564186691696 0.0158282946595334 0.0138821406260845 0.0103747892620931 0.00299195165006134 0.00538546463096104
"набоков" 0 0.0115253455908773 0.00498376124461131 0.00158282946595334 0.0104116054695634 0.00778109194656984 0 0.00807819694644155
"нашли" 0.0158472326769938 0.00135592301069145 0.00747564186691696 0.00791414732976669 0 0.00259369731552328 0.00299195165006134 0.00269273231548052
"николая" 0.00198090408462422 0.014915153117606 0.00498376124461131 0 0 0.00259369731552328 0.00299195165006134 0.00538546463096104
"оказались" 0.00396180816924844 0.00135592301069145 0.00830626874101885 0.00791414732976669 0.00347053515652114 0.0129684865776164 0 0.0121172954196623
"очевидно" 0.00495226021156056 0.00813553806414872 0.00581438811871319 0.0126626357276267 0.0104116054695634 0 0 0.00134636615774026
"первую" 0 0.0101694225801859 0.00498376124461131 0.00316565893190668 0.00694107031304227 0.00778109194656984 0.00299195165006134 0.00942456310418181
"последнего" 0.00495226021156056 0.00745757655880299 0.00249188062230565 0.00949697679572003 0.0104116054695634 0.00259369731552328 0.008975854950184 0.00538546463096104
"посмотрите" 0.00297135612693633 0.0155931146229517 0.00415313437050942 0 0 0 0 0.0067318307887013
"появился" 0.000990452042312111 0.00745757655880299 0.00913689561512073 0.00158282946595334 0.00694107031304227 0.00518739463104656 0 0.0107709292619221
"правду" 0.00792361633849689 0.00813553806414872 0.00249188062230565 0.00158282946595334 0 0.00259369731552328 0 0.0148100277351428
"представляется" 0.000990452042312111 0.0203388451603718 0 0.00474848839786001 0.00347053515652114 0.00259369731552328 0 0
"признался" 0.00495226021156056 0.000677961505345726 0.00996752248922262 0.0126626357276267 0.0277642812521691 0 0.00299195165006134 0.00134636615774026
"природе" 0.00495226021156056 0.0101694225801859 0.00249188062230565 0.0110798062616734 0 0.00518739463104656 0.00299195165006134 0.00403909847322078
"рад" 0.00594271225387267 0.00271184602138291 0.00747564186691696 0.00316565893190668 0.0138821406260845 0.0103747892620931 0.00299195165006134 0.00807819694644155
"раю" 0 0.00135592301069145 0.0257494330971584 0.00158282946595334 0.00694107031304227 0 0 0
"сделала" 0.0118854245077453 0.00271184602138291 0.00249188062230565 0.00791414732976669 0.0104116054695634 0 0.008975854950184 0.00807819694644155
"семье" 0.00495226021156056 0.00406776903207436 0.00415313437050942 0.0110798062616734 0.0208232109391268 0.0129684865776164 0 0.00269273231548052
"смотрят" 0.00297135612693633 0.00338980752672863 0.00830626874101885 0.00316565893190668 0.00694107031304227 0.0103747892620931 0.026927564850552 0.00134636615774026
"сне" 0.00693316429618478 0.00813553806414872 0.00581438811871319 0.00316565893190668 0.00347053515652114 0.00259369731552328 0.008975854950184 0.00403909847322078
"темы" 0.00396180816924844 0.0122033070962231 0.00415313437050942 0.0110798062616734 0 0.00259369731552328 0 0.00134636615774026
"тысячи" 0.000990452042312111 0.00271184602138291 0.00581438811871319 0.00949697679572003 0.0138821406260845 0.00778109194656984 0.0119678066002453 0.00942456310418181
"убить" 0.0118854245077453 0.00610165354811154 0.00415313437050942 0.00316565893190668 0.00694107031304227 0.00778109194656984 0 0.00403909847322078
"черной" 0.00495226021156056 0 0.0107981493633245 0.00316565893190668 0.00347053515652114 0.00778109194656984 0.0119678066002453 0.0107709292619221
"честь" 0.00297135612693633 0.00881349956949444 0.00664501499281508 0.00791414732976669 0 0.00518739463104656 0.00598390330012267 0.00403909847322078
"этими" 0.00693316429618478 0.00881349956949444 0.00498376124461131 0.00949697679572003 0 0.00259369731552328 0.00299195165006134 0.00269273231548052
"бо" 0 0.00610165354811154 0.0191044181043433 0 0.00347053515652114 0 0 0.00269273231548052
"верил" 0.00792361633849689 0.00271184602138291 0.00830626874101885 0.0126626357276267 0 0 0.00299195165006134 0.00538546463096104
"видели" 0.0118854245077453 0.00677961505345726 0.00664501499281508 0.00474848839786001 0.00347053515652114 0 0.00299195165006134 0
"видишь" 0.0118854245077453 0.000677961505345726 0.00913689561512073 0.00791414732976669 0.00347053515652114 0.00518739463104656 0.00299195165006134 0.00269273231548052
"возможности" 0.0128758765500574 0.00271184602138291 0.00747564186691696 0.00949697679572003 0.00694107031304227 0 0 0.00134636615774026
"врач" 0.00990452042312111 0.00135592301069145 0.0132900299856302 0.00158282946595334 0.00347053515652114 0 0.00598390330012267 0.00403909847322078
"времен" 0.00396180816924844 0.000677961505345726 0.00747564186691696 0.0189939535914401 0.0208232109391268 0.00518739463104656 0 0.00134636615774026
"временем" 0.00495226021156056 0.00542369204276581 0.00664501499281508 0.00474848839786001 0.0104116054695634 0.00518739463104656 0 0.00807819694644155
"всякой" 0.0188185888039301 0.00338980752672863 0.00249188062230565 0.0126626357276267 0 0 0 0
"вызывает" 0.00198090408462422 0.0128812686015688 0.00249188062230565 0.00633131786381335 0.00694107031304227 0.00518739463104656 0.00598390330012267 0.00134636615774026
"дали" 0.00792361633849689 0.00271184602138291 0.00747564186691696 0.00158282946595334 0.0277642812521691 0.00518739463104656 0.00598390330012267 0.00134636615774026
"даша" 0.00198090408462422 0.00271184602138291 0.0240881793489547 0 0 0 0 0
"девочки" 0.00594271225387267 0.00610165354811154 0.00166125374820377 0.00316565893190668 0.0104116054695634 0.018155881208663 0.008975854950184 0.00403909847322078
"делом" 0.00693316429618478 0.00745757655880299 0.00332250749640754 0.00791414732976669 0.00347053515652114 0.00518739463104656 0.00598390330012267 0.00403909847322078
"доктор" 0.00297135612693633 0.00338980752672863 0.00830626874101885 0.00949697679572003 0.00347053515652114 0 0 0.0134636615774026
"дорогу" 0.00297135612693633 0.00474573053742009 0.00415313437050942 0.00474848839786001 0 0.0103747892620931 0.017951709900368 0.00942456310418181
"думаешь" 0.008914068380809 0 0.0116287762374264 0.00474848839786001 0 0.00259369731552328 0.008975854950184 0.0067318307887013
"жанр" 0.00693316429618478 0.0162710761282974 0 0.00316565893190668 0.00347053515652114 0 0 0.00134636615774026
"женщину" 0.00990452042312111 0.00474573053742009 0.00581438811871319 0.00949697679572003 0 0 0.00299195165006134 0.00538546463096104
"забыл" 0.00396180816924844 0.00271184602138291 0.00664501499281508 0.00316565893190668 0.00347053515652114 0.0103747892620931 0.0119678066002453 0.0107709292619221
"зяблика" 0 0 0.029071940593566 0 0 0 0 0
"играть" 0.00495226021156056 0.00271184602138291 0.00664501499281508 0.00633131786381335 0 0.0129684865776164 0.00299195165006134 0.0107709292619221
"иметь" 0.00693316429618478 0.00338980752672863 0.0107981493633245 0.0110798062616734 0 0.00259369731552328 0 0.00269273231548052
"катаев" 0 0.0237286526871004 0 0 0 0 0 0
"квартиру" 0.00495226021156056 0.00135592301069145 0.0124594031115283 0.00158282946595334 0.00694107031304227 0.00518739463104656 0.008975854950184 0.0067318307887013
"куски" 0.00198090408462422 0.00406776903207436 0.00664501499281508 0.00316565893190668 0.00347053515652114 0.00518739463104656 0.00299195165006134 0.0175027600506234
"кухни" 0.000990452042312111 0 0.00332250749640754 0.00633131786381335 0.00347053515652114 0.0622487355725587 0 0.00134636615774026
"ла" 0.000990452042312111 0.000677961505345726 0.0274106868453622 0 0 0 0 0
"лени" 0.00693316429618478 0.00610165354811154 0.00166125374820377 0.00316565893190668 0 0 0.00299195165006134 0.0188491262083636
"лоб" 0.00396180816924844 0.00135592301069145 0.00249188062230565 0.00316565893190668 0 0.00259369731552328 0.017951709900368 0.0228882246815844
"маяковский" 0.000990452042312111 0.0183049606443346 0.00166125374820377 0.00633131786381335 0 0 0 0.00134636615774026
"месяца" 0.0118854245077453 0 0.00996752248922262 0.00158282946595334 0 0.0103747892620931 0.00598390330012267 0.00538546463096104
"надежды" 0.008914068380809 0.00813553806414872 0.00166125374820377 0.00474848839786001 0 0.00259369731552328 0.00598390330012267 0.00807819694644155
"некоторое" 0.017828136761618 0.00474573053742009 0.00166125374820377 0.00633131786381335 0 0 0 0.00538546463096104
"общество" 0.00495226021156056 0.0155931146229517 0.00249188062230565 0.00316565893190668 0 0.00259369731552328 0 0.00134636615774026
"похожа" 0.00198090408462422 0.00610165354811154 0.00747564186691696 0.01424546519358 0.00694107031304227 0.00259369731552328 0 0.00403909847322078
"приехал" 0.008914068380809 0.00271184602138291 0.00996752248922262 0.00949697679572003 0.00694107031304227 0.00518739463104656 0 0
"пробормотал" 0.000990452042312111 0 0.00581438811871319 0.00158282946595334 0.00694107031304227 0.00778109194656984 0 0.0282736893125454
"птица" 0.00198090408462422 0.0101694225801859 0 0.0174111241254867 0.0104116054695634 0.00518739463104656 0.00299195165006134 0.00134636615774026
"птицы" 0.000990452042312111 0.00542369204276581 0.00249188062230565 0.00633131786381335 0.0277642812521691 0.00778109194656984 0.0149597582503067 0.00403909847322078
"пытался" 0.00990452042312111 0.0101694225801859 0.00249188062230565 0.00158282946595334 0.00347053515652114 0.00259369731552328 0 0.00538546463096104
"реальности" 0.00396180816924844 0.0128812686015688 0.000830626874101885 0.00949697679572003 0.0104116054695634 0.00259369731552328 0 0.00134636615774026
"рос" 0.00198090408462422 0 0.0174431643561396 0.00158282946595334 0.0138821406260845 0.00518739463104656 0.00299195165006134 0.00538546463096104
"рта" 0.00297135612693633 0.00135592301069145 0.00664501499281508 0.00158282946595334 0.00347053515652114 0.00778109194656984 0.008975854950184 0.0188491262083636
"само" 0.008914068380809 0.00745757655880299 0.00747564186691696 0.00316565893190668 0.00347053515652114 0 0.00299195165006134 0.00269273231548052
"своём" 0 0.0237286526871004 0 0 0 0 0 0
"семидесятых" 0 0.0183049606443346 0 0 0.0277642812521691 0 0 0
"советская" 0.00495226021156056 0.00677961505345726 0 0.00791414732976669 0.0381758867217325 0 0 0.00538546463096104
"сожалению" 0.00198090408462422 0.0128812686015688 0.00249188062230565 0 0.00694107031304227 0.00259369731552328 0 0.0107709292619221
"строго" 0.00495226021156056 0.00813553806414872 0.00913689561512073 0.00158282946595334 0.00347053515652114 0.00518739463104656 0.00598390330012267 0.00134636615774026
"твою" 0.00396180816924844 0.000677961505345726 0.00498376124461131 0.0110798062616734 0.00694107031304227 0.0103747892620931 0.008975854950184 0.0107709292619221
"ушла" 0.0138663285923696 0.00271184602138291 0.00913689561512073 0.00474848839786001 0 0.00259369731552328 0.00598390330012267 0
"фигура" 0 0.0162710761282974 0.000830626874101885 0.00474848839786001 0 0.00259369731552328 0.00299195165006134 0.0067318307887013
"хорошая" 0.00594271225387267 0.0108473840855316 0.00415313437050942 0.00316565893190668 0.00694107031304227 0.00259369731552328 0.00598390330012267 0.00134636615774026
"черты" 0.00396180816924844 0.0142371916122603 0.00332250749640754 0.00158282946595334 0 0.00518739463104656 0 0.00403909847322078
"чужой" 0.00792361633849689 0.00745757655880299 0.00249188062230565 0.00949697679572003 0.00347053515652114 0.00518739463104656 0 0.00538546463096104
"ачто" 0 0 0.0282413137194641 0 0 0 0 0
"блохи" 0 0 0.000830626874101885 0.00158282946595334 0 0.0778109194656983 0 0.00269273231548052
"боли" 0.00594271225387267 0.00271184602138291 0.00415313437050942 0.00316565893190668 0 0.00778109194656984 0.00299195165006134 0.0175027600506234
"боюсь" 0 0.0101694225801859 0.0116287762374264 0 0.00347053515652114 0.00259369731552328 0 0.00403909847322078
"боялся" 0.0227803969731786 0.00203388451603718 0.00415313437050942 0.00316565893190668 0 0 0 0.00134636615774026
"ваша" 0.00495226021156056 0.00338980752672863 0.00913689561512073 0.00316565893190668 0 0.00778109194656984 0.00598390330012267 0.00807819694644155
"ве" 0.000990452042312111 0 0.0249188062230565 0 0 0.00518739463104656 0 0.00134636615774026
"вновь" 0.000990452042312111 0.00203388451603718 0.0132900299856302 0.01424546519358 0.00347053515652114 0 0 0.00538546463096104
"вой" 0.00198090408462422 0.00135592301069145 0.0157819106079358 0.00158282946595334 0 0.00518739463104656 0.0209436615504293 0.00134636615774026
"восток" 0.00297135612693633 0.0108473840855316 0.00415313437050942 0.00316565893190668 0.00347053515652114 0 0.008975854950184 0.00538546463096104
"всём" 0 0.0230506911817547 0 0 0 0 0 0
"встает" 0.000990452042312111 0 0.00166125374820377 0.00474848839786001 0 0.018155881208663 0.0388953714507974 0.0107709292619221
"главных" 0.00198090408462422 0.014915153117606 0.00498376124461131 0.00158282946595334 0 0 0.00598390330012267 0.00134636615774026
